Trip ID,Route ID,Service Cost,Construction Cost,Timestamp,Average Speed,Average Check In,Average Check Out,Average Load
640,117C-D,5370.49415386382,13182.926829268294,09:00:00,80,29.333333333333332,27.21212121212121,2.121212121212121
641,117C-D,5370.49415386382,13182.926829268294,10:00:00,80,33.84848484848485,31.727272727272727,2.121212121212121
642,117C-D,5370.49415386382,13182.926829268294,11:00:00,80,35.303030303030305,33.18181818181818,2.121212121212121
643,117C-D,5370.49415386382,13182.926829268294,12:00:00,80,39.36363636363637,37.24242424242424,2.121212121212121
644,117C-D,5370.49415386382,13182.926829268294,13:00:00,80,37.96969696969697,35.84848484848485,2.121212121212121
645,117C-D,5370.49415386382,13182.926829268294,14:00:00,80,35.878787878787875,33.75757575757576,2.121212121212121
646,117C-D,5370.49415386382,13182.926829268294,15:00:00,80,35.84848484848485,33.72727272727273,2.121212121212121
647,117C-D,5370.49415386382,13182.926829268294,16:00:00,80,36.878787878787875,34.75757575757576,2.121212121212121
648,117C-D,5370.49415386382,13182.926829268294,17:00:00,80,38.45454545454545,36.333333333333336,2.121212121212121
649,117C-U,5328.386612130854,12853.658536585366,06:00:00,80,32.5,30.166666666666668,2.3333333333333335
650,117C-U,5328.386612130854,12853.658536585366,07:00:00,80,28.2,25.866666666666667,2.3333333333333335
651,117C-U,5328.386612130854,12853.658536585366,08:00:00,80,39.7,37.36666666666667,2.3333333333333335
652,117C-U,5328.386612130854,12853.658536585366,09:00:00,80,35.0,32.666666666666664,2.3333333333333335
653,117C-U,5328.386612130854,12853.658536585366,10:00:00,80,35.96666666666667,33.63333333333333,2.3333333333333335
654,117C-U,5328.386612130854,12853.658536585366,11:00:00,80,37.8,35.46666666666667,2.3333333333333335
655,117C-U,5328.386612130854,12853.658536585366,12:00:00,80,34.9,32.56666666666667,2.3333333333333335
656,117C-U,5328.386612130854,12853.658536585366,13:00:00,80,37.06666666666667,34.733333333333334,2.3333333333333335
657,117C-U,5328.386612130854,12853.658536585366,14:00:00,80,42.06666666666667,39.733333333333334,2.3333333333333335
658,117C-U,5328.386612130854,12853.658536585366,15:00:00,80,38.3,35.96666666666667,2.3333333333333335
659,117C-U,5328.386612130854,12853.658536585366,16:00:00,80,32.766666666666666,30.433333333333334,2.3333333333333335
660,117C-U,5328.386612130854,12853.658536585366,17:00:00,80,32.96666666666667,30.633333333333333,2.3333333333333335
661,117E-D,5134.513782630578,11646.341463414634,06:00:00,80,35.421052631578945,31.736842105263158,3.6842105263157894
662,117E-D,5134.513782630578,11646.341463414634,07:00:00,80,38.0,34.31578947368421,3.6842105263157894
663,117E-D,5134.513782630578,11646.341463414634,08:00:00,80,28.68421052631579,25.0,3.6842105263157894
664,117E-D,5134.513782630578,11646.341463414634,09:00:00,80,34.0,30.31578947368421,3.6842105263157894
665,117E-D,5134.513782630578,11646.341463414634,10:00:00,80,35.1578947368421,31.473684210526315,3.6842105263157894
666,117E-D,5134.513782630578,11646.341463414634,11:00:00,80,33.63157894736842,29.94736842105263,3.6842105263157894
667,117E-D,5134.513782630578,11646.341463414634,12:00:00,80,26.789473684210527,23.105263157894736,3.6842105263157894
668,117E-D,5134.513782630578,11646.341463414634,13:00:00,80,35.0,31.31578947368421,3.6842105263157894
669,117E-D,5134.513782630578,11646.341463414634,14:00:00,80,38.73684210526316,35.05263157894737,3.6842105263157894
670,117E-D,5134.513782630578,11646.341463414634,15:00:00,80,38.526315789473685,34.8421052631579,3.6842105263157894
671,117E-D,5134.513782630578,11646.341463414634,16:00:00,80,35.578947368421055,31.894736842105264,3.6842105263157894
672,117E-D,5134.513782630578,11646.341463414634,17:00:00,80,38.421052631578945,34.73684210526316,3.6842105263157894
673,118-7-D,5324.724952925112,12414.634146341465,06:00:00,80,30.923076923076923,28.23076923076923,2.6923076923076925
674,118-7-D,5324.724952925112,12414.634146341465,07:00:00,80,32.65384615384615,29.96153846153846,2.6923076923076925
675,118-7-D,5324.724952925112,12414.634146341465,08:00:00,80,31.423076923076923,28.73076923076923,2.6923076923076925
676,118-7-D,5324.724952925112,12414.634146341465,09:00:00,80,35.84615384615385,33.15384615384615,2.6923076923076925
677,118-7-D,5324.724952925112,12414.634146341465,10:00:00,80,30.115384615384617,27.423076923076923,2.6923076923076925
678,118-7-D,5324.724952925112,12414.634146341465,11:00:00,80,38.23076923076923,35.53846153846154,2.6923076923076925
679,118-7-D,5324.724952925112,12414.634146341465,12:00:00,80,31.384615384615383,28.692307692307693,2.6923076923076925
680,118-7-D,5324.724952925112,12414.634146341465,13:00:00,80,31.192307692307693,28.5,2.6923076923076925
681,118-7-D,5324.724952925112,12414.634146341465,14:00:00,80,36.53846153846154,33.84615384615385,2.6923076923076925
682,118-7-D,5324.724952925112,12414.634146341465,15:00:00,80,34.92307692307692,32.23076923076923,2.6923076923076925
683,118-7-D,5324.724952925112,12414.634146341465,16:00:00,80,32.61538461538461,29.923076923076923,2.6923076923076925
684,118-7-D,5324.724952925112,12414.634146341465,17:00:00,80,38.57692307692308,35.88461538461539,2.6923076923076925
685,118-7-U,5295.323591460565,12085.365853658535,06:00:00,80,27.52173913043478,24.47826086956522,3.0434782608695654
686,118-7-U,5295.323591460565,12085.365853658535,07:00:00,80,43.47826086956522,40.43478260869565,3.0434782608695654
687,118-7-U,5295.323591460565,12085.365853658535,08:00:00,80,36.56521739130435,33.52173913043478,3.0434782608695654
688,118-7-U,5295.323591460565,12085.365853658535,09:00:00,80,30.304347826086957,27.26086956521739,3.0434782608695654
689,118-7-U,5295.323591460565,12085.365853658535,10:00:00,80,35.43478260869565,32.391304347826086,3.0434782608695654
690,118-7-U,5295.323591460565,12085.365853658535,11:00:00,80,25.08695652173913,22.043478260869566,3.0434782608695654
691,118-7-U,5295.323591460565,12085.365853658535,12:00:00,80,29.434782608695652,26.391304347826086,3.0434782608695654
692,118-7-U,5295.323591460565,12085.365853658535,13:00:00,80,35.130434782608695,32.08695652173913,3.0434782608695654
693,118-7-U,5295.323591460565,12085.365853658535,14:00:00,80,35.26086956521739,32.21739130434783,3.0434782608695654
694,118-7-U,5295.323591460565,12085.365853658535,15:00:00,80,34.47826086956522,31.434782608695652,3.0434782608695654
695,118-7-U,5295.323591460565,12085.365853658535,16:00:00,80,35.17391304347826,32.130434782608695,3.0434782608695654
696,118-7-U,5295.323591460565,12085.365853658535,17:00:00,80,34.69565217391305,31.652173913043477,3.0434782608695654
697,118-D,5324.724952925112,12414.634146341465,06:00:00,80,28.615384615384617,25.923076923076923,2.6923076923076925
698,118-D,5324.724952925112,12414.634146341465,07:00:00,80,37.11538461538461,34.42307692307692,2.6923076923076925
699,118-D,5324.724952925112,12414.634146341465,08:00:00,80,34.23076923076923,31.53846153846154,2.6923076923076925
700,118-D,5324.724952925112,12414.634146341465,09:00:00,80,35.38461538461539,32.69230769230769,2.6923076923076925
701,118-D,5324.724952925112,12414.634146341465,10:00:00,80,36.96153846153846,34.26923076923077,2.6923076923076925
702,118-D,5324.724952925112,12414.634146341465,11:00:00,80,35.57692307692308,32.88461538461539,2.6923076923076925
703,118-D,5324.724952925112,12414.634146341465,12:00:00,80,39.46153846153846,36.76923076923077,2.6923076923076925
704,118-D,5324.724952925112,12414.634146341465,13:00:00,80,35.07692307692308,32.38461538461539,2.6923076923076925
705,118-D,5324.724952925112,12414.634146341465,14:00:00,80,29.5,26.807692307692307,2.6923076923076925
706,118-D,5324.724952925112,12414.634146341465,15:00:00,80,35.69230769230769,33.0,2.6923076923076925
707,118-D,5324.724952925112,12414.634146341465,16:00:00,80,32.19230769230769,29.5,2.6923076923076925
708,118-D,5324.724952925112,12414.634146341465,17:00:00,80,37.84615384615385,35.15384615384615,2.6923076923076925
709,118-U,5295.3346269557205,12085.365853658535,06:00:00,80,30.391304347826086,27.347826086956523,3.0434782608695654
710,118-U,5295.3346269557205,12085.365853658535,07:00:00,80,38.52173913043478,35.47826086956522,3.0434782608695654
711,118-U,5295.3346269557205,12085.365853658535,08:00:00,80,45.95652173913044,42.91304347826087,3.0434782608695654
712,118-U,5295.3346269557205,12085.365853658535,09:00:00,80,38.34782608695652,35.30434782608695,3.0434782608695654
713,118-U,5295.3346269557205,12085.365853658535,10:00:00,80,31.0,27.956521739130434,3.0434782608695654
714,118-U,5295.3346269557205,12085.365853658535,11:00:00,80,37.78260869565217,34.73913043478261,3.0434782608695654
715,118-U,5295.3346269557205,12085.365853658535,12:00:00,80,37.91304347826087,34.869565217391305,3.0434782608695654
716,118-U,5295.3346269557205,12085.365853658535,13:00:00,80,36.47826086956522,33.43478260869565,3.0434782608695654
717,118-U,5295.3346269557205,12085.365853658535,14:00:00,80,34.34782608695652,31.304347826086957,3.0434782608695654
718,118-U,5295.3346269557205,12085.365853658535,15:00:00,80,34.0,30.956521739130434,3.0434782608695654
719,118-U,5295.3346269557205,12085.365853658535,16:00:00,80,35.91304347826087,32.869565217391305,3.0434782608695654
720,118-U,5295.3346269557205,12085.365853658535,17:00:00,80,34.26086956521739,31.217391304347824,3.0434782608695654
721,118A-D,5234.372559998553,11756.09756097561,06:00:00,80,33.15,29.65,3.5
722,118A-D,5234.372559998553,11756.09756097561,07:00:00,80,31.7,28.2,3.5
723,118A-D,5234.372559998553,11756.09756097561,08:00:00,80,30.05,26.55,3.5
724,118A-D,5234.372559998553,11756.09756097561,09:00:00,80,23.6,20.1,3.5
725,118A-D,5234.372559998553,11756.09756097561,10:00:00,80,35.2,31.7,3.5
726,118A-D,5234.372559998553,11756.09756097561,11:00:00,80,38.8,35.3,3.5
727,118A-D,5234.372559998553,11756.09756097561,12:00:00,80,32.95,29.45,3.5
728,118A-D,5234.372559998553,11756.09756097561,13:00:00,80,30.8,27.3,3.5
729,118A-D,5234.372559998553,11756.09756097561,14:00:00,80,29.1,25.6,3.5
730,118A-D,5234.372559998553,11756.09756097561,15:00:00,80,30.45,26.95,3.5
731,118A-D,5234.372559998553,11756.09756097561,16:00:00,80,32.5,29.0,3.5
732,118A-D,5234.372559998553,11756.09756097561,17:00:00,80,38.2,34.7,3.5
733,118A-U,5223.800022173753,11426.829268292682,06:00:00,80,43.76470588235294,39.64705882352941,4.117647058823529
734,118A-U,5223.800022173753,11426.829268292682,07:00:00,80,28.176470588235293,24.058823529411764,4.117647058823529
735,118A-U,5223.800022173753,11426.829268292682,08:00:00,80,31.11764705882353,27.0,4.117647058823529
736,118A-U,5223.800022173753,11426.829268292682,09:00:00,80,34.23529411764706,30.11764705882353,4.117647058823529
737,118A-U,5223.800022173753,11426.829268292682,10:00:00,80,34.05882352941177,29.941176470588236,4.117647058823529
738,118A-U,5223.800022173753,11426.829268292682,11:00:00,80,31.529411764705884,27.41176470588235,4.117647058823529
739,118A-U,5223.800022173753,11426.829268292682,12:00:00,80,34.64705882352941,30.529411764705884,4.117647058823529
740,118A-U,5223.800022173753,11426.829268292682,13:00:00,80,26.235294117647058,22.11764705882353,4.117647058823529
741,118A-U,5223.800022173753,11426.829268292682,14:00:00,80,30.529411764705884,26.41176470588235,4.117647058823529
742,118A-U,5223.800022173753,11426.829268292682,15:00:00,80,38.1764705882353,34.05882352941177,4.117647058823529
743,118A-U,5223.800022173753,11426.829268292682,16:00:00,80,27.41176470588235,23.294117647058822,4.117647058823529
744,118A-U,5223.800022173753,11426.829268292682,17:00:00,80,29.470588235294116,25.352941176470587,4.117647058823529
745,118B-D,5259.181082645029,11975.60975609756,06:00:00,80,34.22727272727273,31.045454545454547,3.1818181818181817
746,118B-D,5259.181082645029,11975.60975609756,07:00:00,80,35.86363636363637,32.68181818181818,3.1818181818181817
747,118B-D,5259.181082645029,11975.60975609756,08:00:00,80,36.68181818181818,33.5,3.1818181818181817
748,118B-D,5259.181082645029,11975.60975609756,09:00:00,80,36.0,32.81818181818182,3.1818181818181817
749,118B-D,5259.181082645029,11975.60975609756,10:00:00,80,36.45454545454545,33.27272727272727,3.1818181818181817
750,118B-D,5259.181082645029,11975.60975609756,11:00:00,80,29.5,26.318181818181817,3.1818181818181817
751,118B-D,5259.181082645029,11975.60975609756,12:00:00,80,34.0,30.818181818181817,3.1818181818181817
752,118B-D,5259.181082645029,11975.60975609756,13:00:00,80,34.68181818181818,31.5,3.1818181818181817
753,118B-D,5259.181082645029,11975.60975609756,14:00:00,80,38.90909090909091,35.72727272727273,3.1818181818181817
754,118B-D,5259.181082645029,11975.60975609756,15:00:00,80,33.77272727272727,30.59090909090909,3.1818181818181817
755,118B-D,5259.181082645029,11975.60975609756,16:00:00,80,36.31818181818182,33.13636363636363,3.1818181818181817
756,118B-D,5259.181082645029,11975.60975609756,17:00:00,80,36.63636363636363,33.45454545454545,3.1818181818181817
757,118B-U,5231.622325238544,11646.341463414634,06:00:00,80,37.31578947368421,33.63157894736842,3.6842105263157894
758,118B-U,5231.622325238544,11646.341463414634,07:00:00,80,38.94736842105263,35.26315789473684,3.6842105263157894
759,118B-U,5231.622325238544,11646.341463414634,08:00:00,80,28.736842105263158,25.05263157894737,3.6842105263157894
760,118B-U,5231.622325238544,11646.341463414634,09:00:00,80,35.36842105263158,31.68421052631579,3.6842105263157894
761,118B-U,5231.622325238544,11646.341463414634,10:00:00,80,29.736842105263158,26.05263157894737,3.6842105263157894
762,118B-U,5231.622325238544,11646.341463414634,11:00:00,80,40.36842105263158,36.68421052631579,3.6842105263157894
763,118B-U,5231.622325238544,11646.341463414634,12:00:00,80,30.05263157894737,26.36842105263158,3.6842105263157894
764,118B-U,5231.622325238544,11646.341463414634,13:00:00,80,37.63157894736842,33.94736842105263,3.6842105263157894
765,118B-U,5231.622325238544,11646.341463414634,14:00:00,80,39.31578947368421,35.63157894736842,3.6842105263157894
766,118B-U,5231.622325238544,11646.341463414634,15:00:00,80,25.894736842105264,22.210526315789473,3.6842105263157894
767,118B-U,5231.622325238544,11646.341463414634,16:00:00,80,38.73684210526316,35.05263157894737,3.6842105263157894
768,118B-U,5231.622325238544,11646.341463414634,17:00:00,80,42.63157894736842,38.94736842105263,3.6842105263157894
769,118C-D,5408.716740061818,12853.658536585366,06:00:00,80,32.733333333333334,30.4,2.3333333333333335
770,118C-D,5408.716740061818,12853.658536585366,07:00:00,80,34.46666666666667,32.13333333333333,2.3333333333333335
771,118C-D,5408.716740061818,12853.658536585366,08:00:00,80,41.3,38.96666666666667,2.3333333333333335
772,118C-D,5408.716740061818,12853.658536585366,09:00:00,80,29.733333333333334,27.4,2.3333333333333335
773,118C-D,5408.716740061818,12853.658536585366,10:00:00,80,26.966666666666665,24.633333333333333,2.3333333333333335
774,118C-D,5408.716740061818,12853.658536585366,11:00:00,80,36.56666666666667,34.233333333333334,2.3333333333333335
775,118C-D,5408.716740061818,12853.658536585366,12:00:00,80,34.9,32.56666666666667,2.3333333333333335
776,118C-D,5408.716740061818,12853.658536585366,13:00:00,80,35.4,33.06666666666667,2.3333333333333335
777,118C-D,5408.716740061818,12853.658536585366,14:00:00,80,39.766666666666666,37.43333333333333,2.3333333333333335
778,118C-D,5408.716740061818,12853.658536585366,15:00:00,80,47.766666666666666,45.43333333333333,2.3333333333333335
779,118C-D,5408.716740061818,12853.658536585366,16:00:00,80,38.86666666666667,36.53333333333333,2.3333333333333335
780,118C-D,5408.716740061818,12853.658536585366,17:00:00,80,37.06666666666667,34.733333333333334,2.3333333333333335
781,118C-U,5409.574587560736,12524.39024390244,06:00:00,80,40.074074074074076,37.48148148148148,2.5925925925925926
782,118C-U,5409.574587560736,12524.39024390244,07:00:00,80,37.148148148148145,34.55555555555556,2.5925925925925926
783,118C-U,5409.574587560736,12524.39024390244,08:00:00,80,30.333333333333332,27.74074074074074,2.5925925925925926
784,118C-U,5409.574587560736,12524.39024390244,09:00:00,80,37.333333333333336,34.74074074074074,2.5925925925925926
785,118C-U,5409.574587560736,12524.39024390244,10:00:00,80,33.81481481481482,31.22222222222222,2.5925925925925926
786,118C-U,5409.574587560736,12524.39024390244,11:00:00,80,38.48148148148148,35.888888888888886,2.5925925925925926
787,118C-U,5409.574587560736,12524.39024390244,12:00:00,80,40.25925925925926,37.666666666666664,2.5925925925925926
788,118C-U,5409.574587560736,12524.39024390244,13:00:00,80,36.074074074074076,33.48148148148148,2.5925925925925926
789,118C-U,5409.574587560736,12524.39024390244,14:00:00,80,35.25925925925926,32.666666666666664,2.5925925925925926
790,118C-U,5409.574587560736,12524.39024390244,15:00:00,80,24.88888888888889,22.296296296296298,2.5925925925925926
791,118C-U,5409.574587560736,12524.39024390244,16:00:00,80,34.2962962962963,31.703703703703702,2.5925925925925926
792,118C-U,5409.574587560736,12524.39024390244,17:00:00,80,32.2962962962963,29.703703703703702,2.5925925925925926
793,119-D,5566.339978787474,14939.024390243903,06:00:00,80,36.183673469387756,34.755102040816325,1.4285714285714286
794,119-D,5566.339978787474,14939.024390243903,07:00:00,80,33.285714285714285,31.857142857142858,1.4285714285714286
795,119-D,5566.339978787474,14939.024390243903,08:00:00,80,31.142857142857142,29.714285714285715,1.4285714285714286
796,119-D,5566.339978787474,14939.024390243903,09:00:00,80,36.06122448979592,34.63265306122449,1.4285714285714286
797,119-D,5566.339978787474,14939.024390243903,10:00:00,80,35.63265306122449,34.204081632653065,1.4285714285714286
798,119-D,5566.339978787474,14939.024390243903,11:00:00,80,29.93877551020408,28.510204081632654,1.4285714285714286
799,119-D,5566.339978787474,14939.024390243903,12:00:00,80,36.95918367346939,35.53061224489796,1.4285714285714286
800,119-D,5566.339978787474,14939.024390243903,13:00:00,80,36.42857142857143,35.0,1.4285714285714286
801,119-D,5566.339978787474,14939.024390243903,14:00:00,80,38.46938775510204,37.04081632653061,1.4285714285714286
802,119-D,5566.339978787474,14939.024390243903,15:00:00,80,33.244897959183675,31.816326530612244,1.4285714285714286
803,119-D,5566.339978787474,14939.024390243903,16:00:00,80,36.57142857142857,35.142857142857146,1.4285714285714286
804,119-D,5566.339978787474,14939.024390243903,17:00:00,80,38.265306122448976,36.83673469387755,1.4285714285714286
805,119-U,5567.329758173597,14829.268292682926,06:00:00,80,26.9375,25.479166666666668,1.4583333333333333
806,119-U,5567.329758173597,14829.268292682926,07:00:00,80,37.708333333333336,36.25,1.4583333333333333
807,119-U,5567.329758173597,14829.268292682926,08:00:00,80,35.833333333333336,34.375,1.4583333333333333
808,119-U,5567.329758173597,14829.268292682926,09:00:00,80,34.6875,33.229166666666664,1.4583333333333333
809,119-U,5567.329758173597,14829.268292682926,10:00:00,80,35.416666666666664,33.958333333333336,1.4583333333333333
810,119-U,5567.329758173597,14829.268292682926,11:00:00,80,36.666666666666664,35.208333333333336,1.4583333333333333
811,119-U,5567.329758173597,14829.268292682926,12:00:00,80,32.395833333333336,30.9375,1.4583333333333333
812,119-U,5567.329758173597,14829.268292682926,13:00:00,80,31.1875,29.729166666666668,1.4583333333333333
813,119-U,5567.329758173597,14829.268292682926,14:00:00,80,30.583333333333332,29.125,1.4583333333333333
814,119-U,5567.329758173597,14829.268292682926,15:00:00,80,33.0625,31.604166666666668,1.4583333333333333
815,119-U,5567.329758173597,14829.268292682926,16:00:00,80,35.875,34.416666666666664,1.4583333333333333
816,119-U,5567.329758173597,14829.268292682926,17:00:00,80,30.770833333333332,29.3125,1.4583333333333333
817,119A-D,5234.801213856779,12414.634146341465,06:00:00,80,36.73076923076923,34.03846153846154,2.6923076923076925
818,119A-D,5234.801213856779,12414.634146341465,07:00:00,80,29.96153846153846,27.26923076923077,2.6923076923076925
819,119A-D,5234.801213856779,12414.634146341465,08:00:00,80,37.65384615384615,34.96153846153846,2.6923076923076925
820,119A-D,5234.801213856779,12414.634146341465,09:00:00,80,33.57692307692308,30.884615384615383,2.6923076923076925
821,119A-D,5234.801213856779,12414.634146341465,10:00:00,80,33.65384615384615,30.96153846153846,2.6923076923076925
822,119A-D,5234.801213856779,12414.634146341465,11:00:00,80,39.42307692307692,36.73076923076923,2.6923076923076925
823,119A-D,5234.801213856779,12414.634146341465,12:00:00,80,44.38461538461539,41.69230769230769,2.6923076923076925
824,119A-D,5234.801213856779,12414.634146341465,13:00:00,80,35.38461538461539,32.69230769230769,2.6923076923076925
825,119A-D,5234.801213856779,12414.634146341465,14:00:00,80,38.30769230769231,35.61538461538461,2.6923076923076925
826,119A-D,5234.801213856779,12414.634146341465,15:00:00,80,35.19230769230769,32.5,2.6923076923076925
827,119A-D,5234.801213856779,12414.634146341465,16:00:00,80,24.923076923076923,22.23076923076923,2.6923076923076925
828,119A-D,5234.801213856779,12414.634146341465,17:00:00,80,34.03846153846154,31.346153846153847,2.6923076923076925
829,119A-U,5222.942192701916,12414.634146341465,06:00:00,80,37.11538461538461,34.42307692307692,2.6923076923076925
830,119A-U,5222.942192701916,12414.634146341465,07:00:00,80,37.69230769230769,35.0,2.6923076923076925
831,119A-U,5222.942192701916,12414.634146341465,08:00:00,80,33.61538461538461,30.923076923076923,2.6923076923076925
832,119A-U,5222.942192701916,12414.634146341465,09:00:00,80,29.115384615384617,26.423076923076923,2.6923076923076925
833,119A-U,5222.942192701916,12414.634146341465,10:00:00,80,31.423076923076923,28.73076923076923,2.6923076923076925
834,119A-U,5222.942192701916,12414.634146341465,11:00:00,80,34.46153846153846,31.76923076923077,2.6923076923076925
835,119A-U,5222.942192701916,12414.634146341465,12:00:00,80,36.65384615384615,33.96153846153846,2.6923076923076925
836,119A-U,5222.942192701916,12414.634146341465,13:00:00,80,35.53846153846154,32.84615384615385,2.6923076923076925
837,119A-U,5222.942192701916,12414.634146341465,14:00:00,80,40.26923076923077,37.57692307692308,2.6923076923076925
838,119A-U,5222.942192701916,12414.634146341465,15:00:00,80,34.46153846153846,31.76923076923077,2.6923076923076925
839,119A-U,5222.942192701916,12414.634146341465,16:00:00,80,35.61538461538461,32.92307692307692,2.6923076923076925
840,119A-U,5222.942192701916,12414.634146341465,17:00:00,80,38.88461538461539,36.19230769230769,2.6923076923076925
841,11K-D,5492.855616112158,14719.512195121952,06:00:00,80,35.787234042553195,34.297872340425535,1.4893617021276595
842,11K-D,5492.855616112158,14719.512195121952,07:00:00,80,33.148936170212764,31.659574468085108,1.4893617021276595
843,11K-D,5492.855616112158,14719.512195121952,08:00:00,80,40.4468085106383,38.95744680851064,1.4893617021276595
844,11K-D,5492.855616112158,14719.512195121952,09:00:00,80,36.42553191489362,34.93617021276596,1.4893617021276595
845,11K-D,5492.855616112158,14719.512195121952,10:00:00,80,37.08510638297872,35.59574468085106,1.4893617021276595
846,11K-D,5492.855616112158,14719.512195121952,11:00:00,80,34.148936170212764,32.659574468085104,1.4893617021276595
847,11K-D,5492.855616112158,14719.512195121952,12:00:00,80,29.93617021276596,28.4468085106383,1.4893617021276595
848,11K-D,5492.855616112158,14719.512195121952,13:00:00,80,37.91489361702128,36.42553191489362,1.4893617021276595
849,11K-D,5492.855616112158,14719.512195121952,14:00:00,80,36.46808510638298,34.97872340425532,1.4893617021276595
850,11K-D,5492.855616112158,14719.512195121952,15:00:00,80,34.361702127659576,32.87234042553192,1.4893617021276595
851,11K-D,5492.855616112158,14719.512195121952,16:00:00,80,38.340425531914896,36.851063829787236,1.4893617021276595
852,11K-D,5492.855616112158,14719.512195121952,17:00:00,80,38.638297872340424,37.148936170212764,1.4893617021276595
853,11K-U,5576.032456786004,15048.780487804876,06:00:00,80,36.6,35.2,1.4
854,11K-U,5576.032456786004,15048.780487804876,07:00:00,80,33.06,31.66,1.4
855,11K-U,5576.032456786004,15048.780487804876,08:00:00,80,34.82,33.42,1.4
856,11K-U,5576.032456786004,15048.780487804876,09:00:00,80,38.72,37.32,1.4
857,11K-U,5576.032456786004,15048.780487804876,10:00:00,80,38.36,36.96,1.4
858,11K-U,5576.032456786004,15048.780487804876,11:00:00,80,37.5,36.1,1.4
859,11K-U,5576.032456786004,15048.780487804876,12:00:00,80,33.94,32.54,1.4
860,11K-U,5576.032456786004,15048.780487804876,13:00:00,80,37.0,35.6,1.4
861,11K-U,5576.032456786004,15048.780487804876,14:00:00,80,37.04,35.64,1.4
862,11K-U,5576.032456786004,15048.780487804876,15:00:00,80,30.68,29.28,1.4
863,11K-U,5576.032456786004,15048.780487804876,16:00:00,80,36.0,34.6,1.4
864,11K-U,5576.032456786004,15048.780487804876,17:00:00,80,34.6,33.2,1.4
865,12-D,5855.749421670449,16365.853658536584,06:00:00,80,37.064516129032256,35.935483870967744,1.1290322580645162
866,12-D,5855.749421670449,16365.853658536584,07:00:00,80,36.08064516129032,34.95161290322581,1.1290322580645162
867,12-D,5855.749421670449,16365.853658536584,08:00:00,80,37.5,36.37096774193548,1.1290322580645162
868,12-D,5855.749421670449,16365.853658536584,09:00:00,80,36.96774193548387,35.83870967741935,1.1290322580645162
869,12-D,5855.749421670449,16365.853658536584,10:00:00,80,33.983870967741936,32.854838709677416,1.1290322580645162
870,12-D,5855.749421670449,16365.853658536584,11:00:00,80,38.95161290322581,37.82258064516129,1.1290322580645162
871,12-D,5855.749421670449,16365.853658536584,12:00:00,80,33.0,31.870967741935484,1.1290322580645162
872,12-D,5855.749421670449,16365.853658536584,13:00:00,80,30.112903225806452,28.983870967741936,1.1290322580645162
873,12-D,5855.749421670449,16365.853658536584,14:00:00,80,38.016129032258064,36.88709677419355,1.1290322580645162
874,12-D,5855.749421670449,16365.853658536584,15:00:00,80,34.46774193548387,33.33870967741935,1.1290322580645162
875,12-D,5855.749421670449,16365.853658536584,16:00:00,80,36.274193548387096,35.145161290322584,1.1290322580645162
876,12-D,5855.749421670449,16365.853658536584,17:00:00,80,39.61290322580645,38.483870967741936,1.1290322580645162
877,12-NGT-D,5608.408094520152,14390.243902439024,06:00:00,80,34.15909090909091,32.56818181818182,1.5909090909090908
878,12-NGT-D,5608.408094520152,14390.243902439024,07:00:00,80,33.84090909090909,32.25,1.5909090909090908
879,12-NGT-D,5608.408094520152,14390.243902439024,08:00:00,80,40.0,38.40909090909091,1.5909090909090908
880,12-NGT-D,5608.408094520152,14390.243902439024,09:00:00,80,38.72727272727273,37.13636363636363,1.5909090909090908
881,12-NGT-D,5608.408094520152,14390.243902439024,10:00:00,80,35.0,33.40909090909091,1.5909090909090908
882,12-NGT-D,5608.408094520152,14390.243902439024,11:00:00,80,30.113636363636363,28.522727272727273,1.5909090909090908
883,12-NGT-D,5608.408094520152,14390.243902439024,12:00:00,80,37.84090909090909,36.25,1.5909090909090908
884,12-NGT-D,5608.408094520152,14390.243902439024,13:00:00,80,33.29545454545455,31.704545454545453,1.5909090909090908
885,12-NGT-D,5608.408094520152,14390.243902439024,14:00:00,80,37.70454545454545,36.11363636363637,1.5909090909090908
886,12-NGT-D,5608.408094520152,14390.243902439024,15:00:00,80,33.90909090909091,32.31818181818182,1.5909090909090908
887,12-NGT-D,5608.408094520152,14390.243902439024,16:00:00,80,35.02272727272727,33.43181818181818,1.5909090909090908
888,12-NGT-D,5608.408094520152,14390.243902439024,17:00:00,80,36.25,34.65909090909091,1.5909090909090908
889,12-NGT-U,5639.862915862326,14390.243902439024,06:00:00,80,39.40909090909091,37.81818181818182,1.5909090909090908
890,12-NGT-U,5639.862915862326,14390.243902439024,07:00:00,80,32.81818181818182,31.227272727272727,1.5909090909090908
891,12-NGT-U,5639.862915862326,14390.243902439024,08:00:00,80,34.36363636363637,32.77272727272727,1.5909090909090908
892,12-NGT-U,5639.862915862326,14390.243902439024,09:00:00,80,38.5,36.90909090909091,1.5909090909090908
893,12-NGT-U,5639.862915862326,14390.243902439024,10:00:00,80,34.84090909090909,33.25,1.5909090909090908
894,12-NGT-U,5639.862915862326,14390.243902439024,11:00:00,80,36.97727272727273,35.38636363636363,1.5909090909090908
895,12-NGT-U,5639.862915862326,14390.243902439024,12:00:00,80,31.522727272727273,29.931818181818183,1.5909090909090908
896,12-NGT-U,5639.862915862326,14390.243902439024,13:00:00,80,29.204545454545453,27.613636363636363,1.5909090909090908
